2023-01-02 11:25:47.705806,54293095
2023-01-02 11:25:47.705806,54293095
2023-01-02 11:25:47.705806,54293095
2023-01-02 11:25:47.705806,54293095
2023-01-02 11:25:47.705806,54293095
2023-01-02 11:25:47.705806,54293095
2023-01-02 11:25:47.705806,54293095
2023-01-02 11:25:47.705806,54293095
2023-01-02 11:37:0.814621,93683090
2023-01-02 11:37:0.814621,93683090
2023-01-02 11:37:0.814621,93683090
2023-01-02 11:43:52.378730,26705854
2023-01-02 11:43:52.378730,26705854
2023-01-02 11:43:52.378730,26705854
2023-01-02 11:43:52.378730,26705854
2023-01-02 11:43:52.378730,26705854
2023-01-02 11:53:42.669077,45573708
2023-01-02 12:00:29.610426,81060085
2023-01-02 12:56:57.315145,86782909
2023-01-02 12:56:57.315145,86782909
2023-01-02 12:56:57.315145,86782909
2023-01-02 12:56:57.315145,86782909
2023-01-02 12:56:57.315145,86782909
2023-01-02 12:56:57.315145,86782909
2023-01-02 13:02:28.186799,78954490
2023-01-02 13:02:28.186799,78954490
2023-01-02 13:02:28.186799,78954490
2023-01-02 13:02:28.186799,78954490
2023-01-02 13:02:28.186799,78954490
2023-01-02 13:25:47.705806,54293095
2023-01-02 13:25:47.705806,54293095
2023-01-02 13:25:47.705806,54293095
2023-01-02 13:25:47.705806,54293095
2023-01-02 13:25:47.705806,54293095
2023-01-02 13:25:47.705806,54293095
2023-01-02 13:30:29.953621,61277690
2023-01-02 13:30:29.953621,61277690
2023-01-02 13:30:29.953621,61277690
2023-01-02 13:37:00.814621,93683090
2023-01-02 13:37:00.814621,93683090
2023-01-02 13:37:00.814621,93683090
2023-01-02 13:37:00.814621,93683090
2023-01-02 13:37:00.814621,93683090
2023-01-02 13:37:00.814621,93683090
2023-01-02 13:37:00.814621,93683090
2023-01-02 13:37:00.814621,93683090
2023-01-02 13:43:52.378730,26705854
2023-01-02 13:43:52.378730,26705854
2023-01-02 13:43:52.378730,26705854
2023-01-02 13:43:52.378730,26705854
2023-01-02 13:43:52.378730,26705854
2023-01-02 13:43:52.378730,26705854
2023-01-02 13:43:52.378730,26705854
2023-01-02 13:53:42.669077,45573708
2023-01-02 13:53:42.669077,45573708
2023-01-02 13:53:42.669077,45573708
2023-01-02 13:53:42.669077,45573708
2023-01-02 13:53:42.669077,45573708
2023-01-02 13:53:42.669077,45573708
2023-01-02 13:53:42.669077,45573708
2023-01-02 13:53:42.669077,45573708
2023-01-02 14:02:07.671245,78096304
2023-01-02 14:02:07.671245,78096304
2023-01-02 14:02:07.671245,78096304
2023-01-02 14:02:07.671245,78096304
2023-01-02 14:02:23.317390,82882899
2023-01-02 14:02:23.317390,82882899
2023-01-02 14:02:23.317390,82882899
2023-01-02 14:02:23.317390,82882899
2023-01-02 14:05:15.329072,79143597
2023-01-02 14:05:15.329072,79143597
2023-01-02 14:05:15.329072,79143597
2023-01-02 14:05:15.329072,79143597
2023-01-02 14:05:15.329072,79143597
2023-01-02 14:05:15.329072,79143597
2023-01-02 14:05:15.329072,79143597
2023-01-02 14:41:18.544014,62014919
2023-01-02 14:41:57.915041,78588321
2023-01-02 14:41:57.915041,78588321
2023-01-02 14:56:57.315145,86782909
2023-01-02 14:56:57.315145,86782909
2023-01-02 14:56:57.315145,86782909
2023-01-02 14:56:57.315145,86782909
2023-01-02 14:56:57.315145,86782909
2023-01-02 14:56:57.315145,86782909
2023-01-02 14:56:57.315145,86782909
2023-01-02 15:21:20.881409,20283617
2023-01-02 15:21:20.881409,20283617
2023-01-02 15:21:20.881409,20283617
2023-01-02 15:21:20.881409,20283617
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:02:23.317390,82882899
2023-01-02 16:05:15.329072,79143597
2023-01-02 16:05:15.329072,79143597
2023-01-02 16:05:15.329072,79143597
2023-01-02 16:05:15.329072,79143597
2023-01-02 16:05:15.329072,79143597
2023-01-02 17:13:58.863696,41965222
2023-01-02 17:13:58.863696,41965222
2023-01-02 17:13:58.863696,41965222
2023-01-02 17:13:58.863696,41965222
2023-01-02 17:13:58.863696,41965222
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:19:04.634513,73128450
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:48:42.219038,62584732
2023-01-02 17:55:42.526541,37290775
2023-01-02 18:33:13.485590,28468614
2023-01-02 18:33:13.485590,28468614
2023-01-02 18:33:13.485590,28468614
2023-01-02 18:33:13.485590,28468614
2023-01-02 18:33:13.485590,28468614
2023-01-02 18:33:13.485590,28468614
2023-01-02 18:33:13.485590,28468614
2023-01-02 18:33:13.485590,28468614
2023-01-02 18:33:13.485590,28468614
2023-01-02 19:19:04.634513,73128450
2023-01-02 19:19:04.634513,73128450
2023-01-02 19:19:04.634513,73128450
2023-01-02 19:19:04.634513,73128450
2023-01-02 19:19:04.634513,73128450
2023-01-02 19:19:04.634513,73128450
2023-01-02 19:55:42.526541,37290775
2023-01-02 19:55:42.526541,37290775
2023-01-02 19:55:42.526541,37290775
2023-01-02 20:33:13.485590,28468614
2023-01-02 20:33:13.485590,28468614
2023-01-02 20:33:13.485590,28468614
2023-01-02 21:27:52.361167,15414943
2023-01-02 21:27:52.361167,15414943
2023-01-02 21:36:00.186006,42293620
2023-01-02 21:36:00.186006,42293620
2023-01-02 21:36:00.186006,42293620
2023-01-02 21:36:00.186006,42293620
2023-01-02 22:32:56.305337,28445733
2023-01-02 22:32:56.305337,28445733
2023-01-02 22:32:56.305337,28445733
2023-01-02 22:32:56.305337,28445733
2023-01-02 22:32:56.305337,28445733
2023-01-02 22:32:56.305337,28445733
2023-01-02 22:32:56.305337,28445733
2023-01-02 22:32:56.305337,28445733
2023-01-02 22:43:43.860152,15527051
2023-01-02 22:43:43.860152,15527051
2023-01-02 22:43:43.860152,15527051
2023-01-02 22:47:43.642498,93099568
2023-01-02 22:47:43.642498,93099568
2023-01-02 22:47:43.642498,93099568
2023-01-02 22:47:43.642498,93099568
2023-01-02 22:47:43.642498,93099568
2023-01-02 22:47:43.642498,93099568
2023-01-02 22:47:43.642498,93099568
2023-01-02 22:47:43.642498,93099568
2023-01-02 22:52:47.602721,54265543
2023-01-02 22:52:47.602721,54265543
2023-01-02 22:52:47.602721,54265543
2023-01-02 23:18:59.448471,32857590
2023-01-02 23:18:59.448471,32857590
2023-01-02 23:18:59.448471,32857590
2023-01-02 23:18:59.448471,32857590
2023-01-02 23:36:00.186006,42293620
